Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",506,107,45,70,45,70,0,12,461,85,112,57,349,86
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",424,94,87,76,19,29,68,70,337,91,111,50,226,87
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",350,70,28,29,28,29,0,12,322,73,67,38,255,76
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",445,85,0,12,0,12,0,12,445,85,63,39,382,89
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",620,84,97,72,29,25,68,66,523,84,88,59,435,86
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",474,89,0,12,0,12,0,12,474,89,139,66,335,87
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",499,81,41,33,15,22,26,30,458,81,145,61,313,72
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",352,66,39,35,0,12,39,35,313,71,85,44,228,68
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",47,24,8,13,8,13,0,12,39,26,6,12,33,24
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",770,155,183,116,73,68,110,93,587,140,92,63,495,140
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",530,107,79,65,58,63,21,35,451,102,41,31,410,106
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",362,146,180,101,73,89,107,76,182,111,0,12,182,111
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",590,178,165,95,24,38,141,89,425,153,84,69,341,140
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",509,84,57,38,9,13,48,38,452,88,100,52,352,76
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",244,57,11,17,0,12,11,17,233,60,91,50,142,44
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",336,69,0,12,0,12,0,12,336,69,123,54,213,65
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",388,84,48,38,12,19,36,33,340,75,27,24,313,74
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",239,109,121,101,121,101,0,12,118,77,52,64,66,44
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",572,139,71,60,56,56,15,23,501,138,99,59,402,149
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",518,143,250,136,36,36,214,132,268,113,96,68,172,98
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",496,107,71,73,41,64,30,34,425,103,71,57,354,97
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",524,161,179,118,106,93,73,81,345,129,88,75,257,122
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",346,62,26,25,16,18,10,16,320,64,122,43,198,62
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",370,85,41,50,10,16,31,48,329,83,82,64,247,62
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",406,76,19,20,19,20,0,12,387,76,98,59,289,68
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",769,95,40,35,40,35,0,12,729,92,203,65,526,98
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",278,97,116,67,20,25,96,63,162,79,22,24,140,76
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",531,136,129,103,13,23,116,102,402,128,110,66,292,139
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",544,138,13,22,0,12,13,22,531,140,96,62,435,139
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",329,118,64,62,39,52,25,33,265,119,35,35,230,116
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",294,149,0,12,0,12,0,12,294,149,36,33,258,150
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",629,91,134,54,40,30,94,48,495,80,106,46,389,83
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",586,94,207,73,65,40,142,72,379,107,114,63,265,95
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",412,75,75,59,33,46,42,36,337,63,34,24,303,61
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",728,71,42,41,10,16,32,38,686,68,123,71,563,65
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",422,85,62,52,42,53,20,26,360,82,55,38,305,91
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",318,59,26,25,8,13,18,22,292,60,56,38,236,60
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",658,94,92,70,7,12,85,70,566,88,101,49,465,90
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",693,94,251,80,65,41,186,78,442,94,146,67,296,94
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",402,91,111,64,46,38,65,48,291,78,92,55,199,67
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",1021,196,198,97,132,85,66,52,823,219,266,138,557,175
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",691,115,114,80,68,62,46,62,577,128,122,76,455,126
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",238,72,21,34,21,34,0,12,217,73,59,49,158,70
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",417,162,55,70,0,12,55,70,362,162,0,12,362,162
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",1020,163,150,90,92,85,58,61,870,162,105,73,765,145
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",437,148,195,124,127,101,68,70,242,132,17,28,225,131
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",634,123,46,67,46,67,0,12,588,134,17,27,571,131
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",218,77,65,55,0,12,65,55,153,61,27,22,126,60
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",968,163,440,134,93,44,347,132,528,125,145,66,383,115
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",534,110,71,50,13,23,58,45,463,108,49,48,414,108
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",354,110,55,89,0,12,55,89,299,90,34,32,265,99
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",251,74,68,76,0,12,68,76,183,65,31,27,152,70
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1252,160,70,54,35,38,35,38,1182,169,131,64,1051,170
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",499,111,84,59,49,61,35,41,415,114,20,23,395,117
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",618,143,21,26,8,14,13,22,597,141,82,77,515,122
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",383,80,73,70,28,44,45,56,310,67,97,55,213,54
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",375,57,0,12,0,12,0,12,375,57,41,31,334,59
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",663,121,7,12,7,12,0,12,656,121,62,49,594,123
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",364,61,7,12,0,12,7,12,357,62,37,26,320,67
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",279,63,15,22,15,22,0,12,264,66,72,56,192,48
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",481,87,239,96,150,82,89,80,242,72,51,37,191,64
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",254,61,18,16,11,16,7,12,236,62,46,39,190,59
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",251,55,18,27,0,12,18,27,233,54,56,34,177,59
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",766,83,68,53,11,17,57,51,698,91,169,65,529,82
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",421,59,29,27,20,21,9,15,392,59,68,41,324,70
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",268,46,12,18,0,12,12,18,256,42,91,37,165,50
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",559,67,38,28,10,15,28,26,521,78,55,33,466,84
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",523,77,81,66,12,18,69,62,442,88,48,41,394,93
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",636,91,44,32,17,20,27,24,592,97,121,43,471,102
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",343,74,8,15,8,15,0,12,335,76,70,42,265,70
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",820,116,207,96,93,76,114,67,613,94,96,40,517,98
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",295,65,24,28,16,24,8,14,271,62,51,37,220,53
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",468,86,15,22,0,12,15,22,453,89,85,57,368,85
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",228,62,11,21,3,13,8,14,217,56,42,27,175,52
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",305,73,59,58,0,12,59,58,246,74,2,7,244,73
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",344,61,51,39,16,18,35,34,293,67,54,41,239,63
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",621,105,63,40,24,27,39,39,558,96,86,70,472,91
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",905,99,78,47,19,20,59,45,827,108,129,76,698,106
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",418,82,100,56,56,38,44,43,318,82,69,43,249,74
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",688,96,247,85,106,53,141,66,441,89,39,27,402,85
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",345,82,33,35,0,12,33,35,312,86,106,45,206,83
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",379,78,84,55,24,22,60,51,295,72,69,36,226,72
1500000US530330294082,530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",376,75,17,20,10,15,7,12,359,76,39,28,320,80
1500000US530330294083,530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",730,107,258,96,68,53,190,91,472,100,60,39,412,103
1500000US530330295021,530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",712,93,108,74,43,45,65,56,604,96,155,76,449,100
1500000US530330295022,530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",378,78,30,35,21,31,9,15,348,82,89,66,259,77
1500000US530330295023,530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",360,94,9,16,0,12,9,16,351,98,25,30,326,99
1500000US530330295024,530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",473,70,68,46,51,41,17,19,405,84,33,35,372,86
1500000US530330295031,530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",308,88,63,48,53,48,10,18,245,88,10,17,235,93
1500000US530330295032,530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",892,198,209,129,41,42,168,122,683,183,241,139,442,117
1500000US530330295033,530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",612,163,385,149,117,74,268,129,227,96,45,45,182,94
1500000US530330295034,530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",306,99,71,54,62,56,9,15,235,100,12,18,223,99
1500000US530330295035,530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",733,150,228,119,100,74,128,95,505,161,84,80,421,147
1500000US530330295041,530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",647,147,187,107,10,18,177,104,460,149,155,81,305,134
1500000US530330295042,530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",553,124,145,63,124,60,21,25,408,111,42,45,366,113
1500000US530330295043,530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",860,143,146,117,0,12,146,117,714,141,148,70,566,147
1500000US530330296011,530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",480,113,127,85,31,39,96,75,353,103,95,69,258,99
1500000US530330296012,530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",308,88,93,50,12,19,81,49,215,81,0,12,215,81
1500000US530330296013,530330296013,"Block Group 3, Census Tract 296.01, King County, Washington",449,103,202,107,131,102,71,58,247,85,57,53,190,78
1500000US530330296014,530330296014,"Block Group 4, Census Tract 296.01, King County, Washington",326,81,33,30,33,30,0,12,293,95,91,69,202,70
1500000US530330296015,530330296015,"Block Group 5, Census Tract 296.01, King County, Washington",314,105,32,38,0,12,32,38,282,103,6,12,276,103
1500000US530330296021,530330296021,"Block Group 1, Census Tract 296.02, King County, Washington",372,53,7,11,7,11,0,12,365,54,67,37,298,60
1500000US530330296022,530330296022,"Block Group 2, Census Tract 296.02, King County, Washington",429,65,0,12,0,12,0,12,429,65,36,28,393,68
1500000US530330296023,530330296023,"Block Group 3, Census Tract 296.02, King County, Washington",774,78,86,41,10,18,76,47,688,88,52,35,636,94
1500000US530330297001,530330297001,"Block Group 1, Census Tract 297, King County, Washington",565,111,30,33,30,33,0,12,535,113,192,75,343,119
1500000US530330297002,530330297002,"Block Group 2, Census Tract 297, King County, Washington",711,159,125,92,32,41,93,84,586,170,148,91,438,165
1500000US530330297003,530330297003,"Block Group 3, Census Tract 297, King County, Washington",724,163,262,114,115,74,147,88,462,140,68,50,394,145
1500000US530330297004,530330297004,"Block Group 4, Census Tract 297, King County, Washington",374,124,141,78,56,42,85,67,233,105,32,30,201,104
1500000US530330297005,530330297005,"Block Group 5, Census Tract 297, King County, Washington",468,136,234,147,50,45,184,148,234,105,119,91,115,63
1500000US530330298011,530330298011,"Block Group 1, Census Tract 298.01, King County, Washington",477,82,44,37,37,37,7,16,433,82,87,59,346,90
