Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330257022,530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",1062,237,950,212,19,27,0,12,68,102,1,3,0,12,24,28,0,12,24,28
1500000US530330257023,530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",1279,350,384,160,137,126,37,41,475,249,0,12,176,271,70,68,13,20,57,64
1500000US530330258031,530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",1477,324,1042,249,115,99,12,18,133,84,9,14,31,48,135,117,61,91,74,69
1500000US530330258032,530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",1703,445,1045,327,55,66,0,12,190,152,82,79,210,280,121,91,0,12,121,91
1500000US530330258033,530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",1758,420,824,388,663,302,0,12,160,154,0,12,99,124,12,20,0,12,12,20
1500000US530330258041,530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",1664,453,787,238,228,183,14,21,290,277,0,12,321,352,24,32,0,12,24,32
1500000US530330258042,530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",958,210,683,165,34,26,21,34,150,118,0,12,0,12,70,70,14,22,56,67
1500000US530330258043,530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",1117,278,801,275,56,65,0,12,201,161,0,12,5,10,54,66,0,12,54,66
1500000US530330258051,530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",2195,417,1099,293,171,120,14,17,417,273,0,12,160,131,334,223,69,70,265,207
1500000US530330258052,530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",953,293,479,190,72,66,14,22,236,171,0,12,116,195,36,43,0,12,36,43
1500000US530330258053,530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",1590,468,1021,397,244,168,0,12,181,92,0,12,21,32,123,90,0,12,123,90
1500000US530330258061,530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",1298,250,361,149,234,136,7,11,514,174,7,10,112,144,63,58,0,12,63,58
1500000US530330258062,530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",1772,365,529,183,154,111,0,12,993,369,0,12,65,66,31,49,0,12,31,49
1500000US530330258063,530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",1438,327,739,242,117,132,0,12,241,138,135,155,0,12,206,153,38,63,168,145
1500000US530330260011,530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",1827,528,674,270,360,255,0,12,548,430,0,12,139,151,106,91,0,12,106,91
1500000US530330260012,530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",731,262,514,257,34,56,0,12,146,117,0,12,0,12,37,35,14,22,23,28
1500000US530330260013,530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",1543,373,370,141,511,235,3,8,394,222,0,12,210,296,55,87,0,12,55,87
1500000US530330260014,530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",873,246,358,123,278,197,0,12,237,167,0,12,0,12,0,12,0,12,0,12
1500000US530330260015,530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",1046,366,334,169,217,193,0,12,423,278,0,12,9,15,63,59,0,12,63,59
1500000US530330260021,530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",3388,569,631,396,1629,600,0,12,460,311,10,19,377,420,281,252,87,139,194,215
1500000US530330260022,530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",1393,399,813,273,73,66,0,12,329,321,0,12,10,18,168,187,0,12,168,187
1500000US530330260023,530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",1511,362,621,213,432,213,0,12,445,227,0,12,0,12,13,21,0,12,13,21
1500000US530330260024,530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",1728,384,808,236,270,304,0,12,326,147,0,12,91,145,233,180,0,12,233,180
1500000US530330261001,530330261001,"Block Group 1, Census Tract 261, King County, Washington",1456,500,366,225,208,203,0,12,755,461,0,12,34,60,93,85,0,12,93,85
1500000US530330261002,530330261002,"Block Group 2, Census Tract 261, King County, Washington",974,371,269,170,489,304,4,9,65,108,0,12,0,12,147,160,0,12,147,160
1500000US530330261003,530330261003,"Block Group 3, Census Tract 261, King County, Washington",1786,568,511,319,531,324,13,22,634,375,0,12,19,33,78,95,16,26,62,91
1500000US530330261004,530330261004,"Block Group 4, Census Tract 261, King County, Washington",1208,370,470,226,170,143,0,12,509,283,0,12,0,12,59,56,0,12,59,56
1500000US530330261005,530330261005,"Block Group 5, Census Tract 261, King County, Washington",1276,365,166,103,660,311,0,12,450,342,0,12,0,12,0,12,0,12,0,12
1500000US530330262001,530330262001,"Block Group 1, Census Tract 262, King County, Washington",87,92,41,51,0,12,0,12,0,12,0,12,46,77,0,12,0,12,0,12
1500000US530330262002,530330262002,"Block Group 2, Census Tract 262, King County, Washington",1187,448,549,229,53,49,9,14,176,231,303,412,35,56,62,65,0,12,62,65
1500000US530330262003,530330262003,"Block Group 3, Census Tract 262, King County, Washington",2789,820,1310,539,701,405,0,12,213,159,29,44,9,15,527,360,0,12,527,360
1500000US530330262004,530330262004,"Block Group 4, Census Tract 262, King County, Washington",1581,480,978,282,440,299,0,12,80,63,0,12,5,18,78,91,29,46,49,53
1500000US530330263001,530330263001,"Block Group 1, Census Tract 263, King County, Washington",497,217,180,108,149,110,8,14,150,182,10,15,0,12,0,12,0,12,0,12
1500000US530330263002,530330263002,"Block Group 2, Census Tract 263, King County, Washington",907,176,321,109,38,57,65,88,460,166,6,10,0,12,17,20,17,20,0,12
1500000US530330264001,530330264001,"Block Group 1, Census Tract 264, King County, Washington",412,165,317,171,49,32,15,24,31,63,0,12,0,12,0,12,0,12,0,12
1500000US530330264002,530330264002,"Block Group 2, Census Tract 264, King County, Washington",1753,761,634,329,261,216,27,32,57,72,60,95,386,621,328,269,41,64,287,254
1500000US530330264003,530330264003,"Block Group 3, Census Tract 264, King County, Washington",1020,366,625,274,169,152,7,15,18,28,45,64,44,72,112,124,0,12,112,124
1500000US530330264004,530330264004,"Block Group 4, Census Tract 264, King County, Washington",1414,423,817,258,246,323,0,12,58,53,0,12,201,264,92,94,0,12,92,94
1500000US530330264005,530330264005,"Block Group 5, Census Tract 264, King County, Washington",1475,448,624,264,202,214,49,71,0,12,0,12,356,346,244,247,25,136,219,218
1500000US530330265001,530330265001,"Block Group 1, Census Tract 265, King County, Washington",526,182,127,77,124,126,16,26,66,86,144,135,0,12,49,64,0,12,49,64
1500000US530330265002,530330265002,"Block Group 2, Census Tract 265, King County, Washington",1419,388,348,218,501,301,0,12,528,193,8,13,6,11,28,41,0,12,28,41
1500000US530330265003,530330265003,"Block Group 3, Census Tract 265, King County, Washington",2131,381,1183,330,183,127,13,21,346,226,52,73,24,44,330,214,6,11,324,215
1500000US530330266001,530330266001,"Block Group 1, Census Tract 266, King County, Washington",1322,210,575,153,131,109,112,124,438,263,0,12,48,75,18,31,0,12,18,31
1500000US530330266002,530330266002,"Block Group 2, Census Tract 266, King County, Washington",1452,340,725,183,198,210,0,12,351,163,0,12,76,77,102,96,0,12,102,96
1500000US530330267001,530330267001,"Block Group 1, Census Tract 267, King County, Washington",1371,403,760,308,141,173,42,49,175,153,0,12,244,393,9,16,0,12,9,16
1500000US530330267002,530330267002,"Block Group 2, Census Tract 267, King County, Washington",1877,421,1075,355,50,59,5,9,282,158,85,117,131,182,249,247,0,12,249,247
1500000US530330267003,530330267003,"Block Group 3, Census Tract 267, King County, Washington",1279,266,1006,242,16,41,13,20,160,131,0,12,14,21,70,82,0,12,70,82
1500000US530330267004,530330267004,"Block Group 4, Census Tract 267, King County, Washington",813,209,712,176,0,12,0,12,34,37,0,12,0,12,67,77,0,12,67,77
1500000US530330268011,530330268011,"Block Group 1, Census Tract 268.01, King County, Washington",1249,415,695,316,0,12,7,11,331,200,131,188,52,44,33,27,8,14,25,24
1500000US530330268012,530330268012,"Block Group 2, Census Tract 268.01, King County, Washington",2026,414,798,236,409,342,55,78,258,236,195,276,310,302,1,2,0,12,1,2
1500000US530330268013,530330268013,"Block Group 3, Census Tract 268.01, King County, Washington",1302,429,620,277,174,210,0,12,100,88,0,12,290,226,118,147,0,12,118,147
1500000US530330268014,530330268014,"Block Group 4, Census Tract 268.01, King County, Washington",1014,299,454,248,210,184,0,12,46,52,146,112,112,148,46,41,0,12,46,41
1500000US530330268021,530330268021,"Block Group 1, Census Tract 268.02, King County, Washington",629,223,508,221,0,12,0,12,121,106,0,12,0,12,0,12,0,12,0,12
1500000US530330268022,530330268022,"Block Group 2, Census Tract 268.02, King County, Washington",872,361,735,384,37,45,20,33,80,109,0,12,0,12,0,12,0,12,0,12
1500000US530330268023,530330268023,"Block Group 3, Census Tract 268.02, King County, Washington",1553,352,806,311,98,99,8,14,391,182,95,117,73,87,82,76,0,12,82,76
1500000US530330268024,530330268024,"Block Group 4, Census Tract 268.02, King County, Washington",1483,375,687,248,209,198,70,110,303,168,51,106,58,76,105,86,43,67,62,67
1500000US530330270001,530330270001,"Block Group 1, Census Tract 270, King County, Washington",678,253,478,206,0,12,0,12,150,118,0,12,50,145,0,12,0,12,0,12
1500000US530330270002,530330270002,"Block Group 2, Census Tract 270, King County, Washington",1069,248,613,164,0,12,0,12,240,161,0,12,158,153,58,69,0,12,58,69
1500000US530330270003,530330270003,"Block Group 3, Census Tract 270, King County, Washington",1538,344,805,206,148,191,0,12,328,200,0,12,8,16,249,228,0,12,249,228
1500000US530330271001,530330271001,"Block Group 1, Census Tract 271, King County, Washington",1305,360,985,298,125,83,5,11,62,58,0,12,29,47,99,68,0,12,99,68
1500000US530330271002,530330271002,"Block Group 2, Census Tract 271, King County, Washington",2261,669,867,304,156,135,29,46,263,155,422,522,462,565,62,59,26,41,36,42
1500000US530330272001,530330272001,"Block Group 1, Census Tract 272, King County, Washington",1219,219,492,126,261,213,0,12,420,142,7,12,0,12,39,39,0,12,39,39
1500000US530330272002,530330272002,"Block Group 2, Census Tract 272, King County, Washington",1331,255,561,152,191,158,11,19,94,52,129,115,101,136,244,138,0,12,244,138
1500000US530330273001,530330273001,"Block Group 1, Census Tract 273, King County, Washington",990,254,419,123,162,100,28,41,76,70,0,12,123,156,182,139,52,74,130,120
1500000US530330273002,530330273002,"Block Group 2, Census Tract 273, King County, Washington",2994,448,1484,481,512,217,0,12,494,256,0,12,446,380,58,75,0,12,58,75
1500000US530330273003,530330273003,"Block Group 3, Census Tract 273, King County, Washington",1224,336,935,364,63,75,0,12,157,122,0,12,0,12,69,73,0,12,69,73
1500000US530330273004,530330273004,"Block Group 4, Census Tract 273, King County, Washington",1272,332,946,293,60,71,0,12,221,165,0,12,33,52,12,19,0,12,12,19
1500000US530330274001,530330274001,"Block Group 1, Census Tract 274, King County, Washington",1601,338,1130,270,74,85,14,17,156,198,23,42,142,123,62,52,26,23,36,37
1500000US530330274002,530330274002,"Block Group 2, Census Tract 274, King County, Washington",1103,412,641,244,105,154,19,31,192,159,0,12,0,12,146,160,0,12,146,160
1500000US530330274003,530330274003,"Block Group 3, Census Tract 274, King County, Washington",1186,272,653,161,0,12,0,12,276,194,117,141,83,116,57,58,0,12,57,58
1500000US530330274004,530330274004,"Block Group 4, Census Tract 274, King County, Washington",892,286,499,193,161,247,0,12,87,86,0,12,9,15,136,133,0,12,136,133
1500000US530330275001,530330275001,"Block Group 1, Census Tract 275, King County, Washington",1663,386,903,258,71,58,6,9,600,332,14,22,36,50,33,36,6,13,27,28
1500000US530330275002,530330275002,"Block Group 2, Census Tract 275, King County, Washington",831,170,655,140,12,16,0,12,61,52,0,12,95,109,8,14,0,12,8,14
1500000US530330275003,530330275003,"Block Group 3, Census Tract 275, King County, Washington",963,224,557,150,102,112,0,12,222,201,13,18,12,19,57,54,0,12,57,54
1500000US530330275004,530330275004,"Block Group 4, Census Tract 275, King County, Washington",765,193,597,183,0,12,10,16,128,127,0,12,19,21,11,18,0,12,11,18
1500000US530330276001,530330276001,"Block Group 1, Census Tract 276, King County, Washington",871,237,602,236,159,125,11,23,78,66,0,12,17,30,4,8,0,12,4,8
1500000US530330276002,530330276002,"Block Group 2, Census Tract 276, King County, Washington",2855,423,1616,424,195,130,316,252,287,211,0,12,173,232,268,175,64,100,204,150
1500000US530330276003,530330276003,"Block Group 3, Census Tract 276, King County, Washington",764,122,704,132,10,15,0,12,38,30,0,12,0,12,12,21,0,12,12,21
1500000US530330277011,530330277011,"Block Group 1, Census Tract 277.01, King County, Washington",1258,328,1011,295,3,7,0,12,179,225,0,12,6,13,59,52,0,12,59,52
1500000US530330277012,530330277012,"Block Group 2, Census Tract 277.01, King County, Washington",772,240,760,241,0,12,0,12,0,12,0,12,0,12,12,22,0,12,12,22
1500000US530330277013,530330277013,"Block Group 3, Census Tract 277.01, King County, Washington",1647,471,1496,480,0,12,0,12,23,34,108,174,0,12,20,29,20,29,0,12
1500000US530330277014,530330277014,"Block Group 4, Census Tract 277.01, King County, Washington",1590,560,1538,556,0,12,0,12,34,36,0,12,0,12,18,28,0,12,18,28
1500000US530330277015,530330277015,"Block Group 5, Census Tract 277.01, King County, Washington",1136,296,1079,300,0,12,0,12,0,12,0,12,0,12,57,69,0,12,57,69
1500000US530330277021,530330277021,"Block Group 1, Census Tract 277.02, King County, Washington",881,288,869,291,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330277022,530330277022,"Block Group 2, Census Tract 277.02, King County, Washington",1181,290,1181,290,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330277023,530330277023,"Block Group 3, Census Tract 277.02, King County, Washington",1268,293,1194,289,0,12,26,44,48,58,0,12,0,12,0,12,0,12,0,12
1500000US530330277024,530330277024,"Block Group 4, Census Tract 277.02, King County, Washington",1389,258,1263,300,0,12,15,21,11,18,0,12,0,12,100,158,24,39,76,120
1500000US530330278001,530330278001,"Block Group 1, Census Tract 278, King County, Washington",851,152,818,155,0,12,0,12,18,22,0,12,10,16,5,8,0,12,5,8
1500000US530330278002,530330278002,"Block Group 2, Census Tract 278, King County, Washington",942,152,876,149,0,12,7,12,0,12,29,42,8,12,22,31,0,12,22,31
1500000US530330278003,530330278003,"Block Group 3, Census Tract 278, King County, Washington",1096,180,1049,170,11,19,1,2,24,27,0,12,0,12,11,17,0,12,11,17
1500000US530330279001,530330279001,"Block Group 1, Census Tract 279, King County, Washington",932,244,691,207,1,3,129,119,53,53,0,12,14,22,44,34,15,25,29,32
1500000US530330279002,530330279002,"Block Group 2, Census Tract 279, King County, Washington",1221,325,882,291,0,12,212,225,32,53,16,25,52,64,27,32,16,26,11,18
1500000US530330279003,530330279003,"Block Group 3, Census Tract 279, King County, Washington",1432,507,1221,496,26,36,0,12,19,26,0,12,0,12,166,130,0,12,166,130
1500000US530330279004,530330279004,"Block Group 4, Census Tract 279, King County, Washington",765,225,699,244,0,12,0,12,66,80,0,12,0,12,0,12,0,12,0,12
1500000US530330279005,530330279005,"Block Group 5, Census Tract 279, King County, Washington",701,299,678,303,0,12,0,12,23,37,0,12,0,12,0,12,0,12,0,12
1500000US530330279006,530330279006,"Block Group 6, Census Tract 279, King County, Washington",1423,388,1140,354,85,116,58,60,106,99,0,12,0,12,34,35,0,12,34,35
1500000US530330280001,530330280001,"Block Group 1, Census Tract 280, King County, Washington",1596,418,1092,347,310,274,45,55,0,12,0,12,131,161,18,19,0,12,18,19
1500000US530330280002,530330280002,"Block Group 2, Census Tract 280, King County, Washington",1138,435,713,369,195,223,0,12,163,161,0,12,0,12,67,77,0,12,67,77
1500000US530330280003,530330280003,"Block Group 3, Census Tract 280, King County, Washington",1148,317,928,308,67,58,0,12,65,64,0,12,65,75,23,26,21,25,2,4
1500000US530330281001,530330281001,"Block Group 1, Census Tract 281, King County, Washington",973,222,373,110,234,118,0,12,226,117,17,28,15,20,108,102,17,19,91,100
1500000US530330281002,530330281002,"Block Group 2, Census Tract 281, King County, Washington",1291,304,523,196,275,148,0,12,437,199,0,12,0,12,56,42,18,21,38,33
1500000US530330282001,530330282001,"Block Group 1, Census Tract 282, King County, Washington",1618,368,742,246,411,163,0,12,202,174,136,132,50,82,77,88,52,78,25,41
1500000US530330282002,530330282002,"Block Group 2, Census Tract 282, King County, Washington",1245,320,656,232,331,204,8,12,188,119,0,12,12,18,50,38,0,12,50,38
1500000US530330282003,530330282003,"Block Group 3, Census Tract 282, King County, Washington",1459,420,617,243,493,338,11,18,223,164,24,38,28,25,63,54,10,16,53,51
1500000US530330283001,530330283001,"Block Group 1, Census Tract 283, King County, Washington",1514,466,619,191,208,173,33,59,611,451,7,12,0,12,36,39,0,12,36,39
1500000US530330283002,530330283002,"Block Group 2, Census Tract 283, King County, Washington",1566,300,1201,365,92,90,90,82,86,83,0,12,0,12,97,75,0,12,97,75
1500000US530330283003,530330283003,"Block Group 3, Census Tract 283, King County, Washington",1545,266,953,209,141,111,0,12,276,141,13,21,119,172,43,40,0,12,43,40
1500000US530330284021,530330284021,"Block Group 1, Census Tract 284.02, King County, Washington",975,354,424,189,272,255,28,28,114,105,0,12,102,163,35,52,0,12,35,52
1500000US530330284022,530330284022,"Block Group 2, Census Tract 284.02, King County, Washington",877,324,434,160,0,12,0,12,45,69,174,224,123,161,101,95,0,12,101,95
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",1848,401,881,229,407,252,51,70,267,186,0,12,97,147,145,132,8,12,137,130
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",1091,328,208,162,570,297,64,99,99,112,0,12,115,181,35,58,0,12,35,58
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",2544,419,691,284,900,315,0,12,506,413,171,283,84,123,192,150,0,12,192,150
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",1119,281,930,218,19,32,46,51,124,159,0,12,0,12,0,12,0,12,0,12
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",897,218,874,218,0,12,1,3,0,12,22,33,0,12,0,12,0,12,0,12
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",702,172,509,119,17,29,66,104,51,40,0,12,0,12,59,53,0,12,59,53
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",1325,248,844,227,125,132,0,12,146,85,0,12,163,95,47,68,12,21,35,63
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",1386,319,729,193,52,54,0,12,149,124,0,12,83,133,373,300,0,12,373,300
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",637,204,583,202,0,12,0,12,26,35,0,12,0,12,28,45,0,12,28,45
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",1118,380,1061,400,0,12,0,12,34,54,0,12,0,12,23,35,0,12,23,35
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",1191,316,1082,312,0,12,0,12,85,119,0,12,0,12,24,38,0,12,24,38
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",1204,258,1053,279,15,25,0,12,32,40,0,12,24,28,80,74,0,12,80,74
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",1442,545,769,248,0,12,0,12,0,12,0,12,49,63,624,478,15,27,609,492
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",858,272,794,264,13,21,0,12,0,12,0,12,0,12,51,95,0,12,51,95
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",1138,365,652,236,364,377,0,12,0,12,71,111,15,21,36,54,36,54,0,12
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",1034,242,939,208,0,12,0,12,62,53,0,12,0,12,33,30,0,12,33,30
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",1884,531,934,171,0,12,16,36,813,589,0,12,13,21,108,120,31,47,77,78
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",1314,310,1101,323,47,78,25,30,0,12,7,12,7,12,127,75,25,40,102,70
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",1196,251,948,230,93,141,73,73,48,49,0,12,6,10,28,47,0,12,28,47
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",1348,329,943,271,1,3,11,16,19,30,1,3,224,183,149,136,0,12,149,136
