Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",279,101,36,42,19,30,17,28,243,105,33,29,210,108
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",254,81,59,53,59,53,0,12,195,85,18,28,177,83
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",450,89,66,59,11,20,55,56,384,101,55,53,329,100
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",665,117,98,101,16,23,82,97,567,136,104,86,463,146
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",258,77,9,16,0,12,9,16,249,78,67,58,182,62
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",405,59,26,25,26,25,0,12,379,63,46,31,333,64
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",800,108,24,23,0,12,24,23,776,108,144,49,632,119
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",537,81,55,45,0,12,55,45,482,83,47,30,435,87
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",471,86,0,12,0,12,0,12,471,86,108,48,363,91
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",477,90,0,12,0,12,0,12,477,90,96,51,381,86
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",432,86,61,46,18,22,43,41,371,96,124,74,247,84
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",491,81,11,16,11,16,0,12,480,82,66,37,414,83
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",525,93,53,49,43,47,10,15,472,98,81,52,391,94
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",373,84,26,32,7,13,19,29,347,86,35,40,312,87
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",583,114,57,59,0,12,57,59,526,107,185,79,341,81
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",412,71,0,12,0,12,0,12,412,71,25,29,387,73
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",443,91,25,40,0,12,25,40,418,94,44,40,374,94
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",591,118,8,15,0,12,8,15,583,118,99,66,484,126
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",812,72,26,29,0,12,26,29,786,75,125,56,661,87
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",570,74,9,14,9,14,0,12,561,74,50,33,511,78
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",506,67,11,16,11,16,0,12,495,66,61,36,434,74
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",269,64,44,48,44,48,0,12,225,54,49,31,176,52
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",510,68,0,12,0,12,0,12,510,68,116,57,394,74
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",522,85,0,12,0,12,0,12,522,85,100,44,422,91
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",337,96,26,28,15,24,11,17,311,92,42,39,269,92
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",435,95,47,63,8,14,39,63,388,92,65,45,323,88
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",659,119,69,66,55,62,14,22,590,122,87,70,503,126
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",582,92,19,29,19,29,0,12,563,90,55,45,508,94
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",834,119,15,26,15,26,0,12,819,115,164,66,655,106
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",924,147,109,73,17,27,92,79,815,146,89,48,726,151
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",751,123,141,104,85,66,56,87,610,133,14,22,596,133
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",580,105,15,24,0,12,15,24,565,107,40,42,525,108
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",467,115,0,12,0,12,0,12,467,115,70,55,397,123
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",933,123,0,12,0,12,0,12,933,123,91,66,842,122
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",440,101,0,12,0,12,0,12,440,101,95,81,345,93
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",330,52,0,12,0,12,0,12,330,52,10,13,320,54
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",330,63,0,12,0,12,0,12,330,63,61,34,269,62
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",445,66,0,12,0,12,0,12,445,66,25,20,420,69
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",659,125,16,25,0,12,16,25,643,126,171,105,472,102
1500000US530330322082,530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",670,95,13,21,13,21,0,12,657,95,277,82,380,116
1500000US530330322083,530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",1025,151,20,31,20,31,0,12,1005,155,206,91,799,146
1500000US530330322084,530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",889,149,40,36,17,26,23,26,849,151,39,39,810,161
1500000US530330322085,530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",781,103,0,12,0,12,0,12,781,103,169,84,612,111
1500000US530330322101,530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",498,118,15,25,0,12,15,25,483,122,56,54,427,131
1500000US530330322102,530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1904,206,29,47,0,17,29,47,1875,200,148,143,1727,215
1500000US530330322103,530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",1757,215,79,127,0,12,79,127,1678,208,201,129,1477,197
1500000US530330322111,530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",643,71,0,12,0,12,0,12,643,71,73,59,570,71
1500000US530330322112,530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",619,80,0,12,0,12,0,12,619,80,60,34,559,84
1500000US530330322113,530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",482,68,12,20,0,12,12,20,470,67,14,15,456,71
1500000US530330322121,530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",861,118,0,12,0,12,0,12,861,118,55,56,806,123
1500000US530330322122,530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",365,73,10,18,0,12,10,18,355,77,0,12,355,77
1500000US530330322123,530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",465,81,0,12,0,12,0,12,465,81,0,12,465,81
1500000US530330322124,530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1265,140,145,139,52,56,93,127,1120,166,103,62,1017,170
1500000US530330322131,530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",376,82,0,12,0,12,0,12,376,82,54,51,322,81
1500000US530330322132,530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",300,59,0,12,0,12,0,12,300,59,39,36,261,71
1500000US530330322133,530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",764,100,32,48,0,12,32,48,732,102,93,44,639,104
1500000US530330322141,530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",522,89,15,27,15,27,0,12,507,89,41,34,466,91
1500000US530330322142,530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",856,84,0,12,0,12,0,12,856,84,136,69,720,92
1500000US530330322143,530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",609,83,0,12,0,12,0,12,609,83,107,80,502,96
1500000US530330322151,530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",549,82,0,12,0,12,0,12,549,82,17,20,532,87
1500000US530330322152,530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",845,84,0,12,0,12,0,12,845,84,54,37,791,92
1500000US530330323071,530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",598,91,18,27,0,12,18,27,580,97,75,79,505,102
1500000US530330323072,530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",318,72,0,12,0,12,0,12,318,72,14,22,304,77
1500000US530330323073,530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",534,84,0,12,0,12,0,12,534,84,53,39,481,93
1500000US530330323074,530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",483,97,0,12,0,12,0,12,483,97,33,32,450,97
1500000US530330323075,530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",397,75,13,21,0,12,13,21,384,79,14,23,370,77
1500000US530330323091,530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",780,172,0,12,0,12,0,12,780,172,123,76,657,161
1500000US530330323092,530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",1530,209,74,48,74,48,0,12,1456,202,110,66,1346,211
1500000US530330323093,530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",693,101,26,30,15,24,11,20,667,109,57,41,610,105
1500000US530330323111,530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",379,72,0,12,0,12,0,12,379,72,61,51,318,74
1500000US530330323112,530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",492,83,0,12,0,12,0,12,492,83,89,77,403,92
1500000US530330323113,530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",290,59,0,12,0,12,0,12,290,59,64,53,226,62
1500000US530330323114,530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",523,92,0,12,0,12,0,12,523,92,39,29,484,96
1500000US530330323115,530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",302,107,0,12,0,12,0,12,302,107,15,22,287,110
1500000US530330323131,530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",304,64,0,12,0,12,0,12,304,64,43,33,261,68
1500000US530330323132,530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",572,87,27,39,27,39,0,12,545,91,118,52,427,88
1500000US530330323133,530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",240,76,0,12,0,12,0,12,240,76,87,70,153,57
1500000US530330323134,530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1359,146,52,47,30,34,22,34,1307,155,105,61,1202,163
1500000US530330323151,530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",819,92,21,24,0,12,21,24,798,97,119,52,679,109
1500000US530330323152,530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",538,101,15,22,0,12,15,22,523,102,53,41,470,101
1500000US530330323153,530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",604,82,68,53,0,12,68,53,536,77,66,33,470,79
1500000US530330323161,530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",282,47,7,11,7,11,0,12,275,47,49,34,226,51
1500000US530330323162,530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",512,47,0,12,0,12,0,12,512,47,47,34,465,54
1500000US530330323163,530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",623,72,0,12,0,12,0,12,623,72,43,31,580,75
1500000US530330323164,530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",435,61,0,12,0,12,0,12,435,61,25,21,410,64
1500000US530330323171,530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",527,81,55,68,0,12,55,68,472,78,56,39,416,82
1500000US530330323172,530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",468,80,0,12,0,12,0,12,468,80,0,12,468,80
1500000US530330323173,530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",479,123,134,121,65,95,69,81,345,105,12,19,333,105
1500000US530330323174,530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",309,68,0,12,0,12,0,12,309,68,88,54,221,61
1500000US530330323175,530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",391,69,12,20,0,12,12,20,379,72,44,43,335,73
1500000US530330323181,530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",706,70,0,12,0,12,0,12,706,70,67,41,639,77
1500000US530330323182,530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",398,65,0,12,0,12,0,12,398,65,39,31,359,74
1500000US530330323183,530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",294,46,0,12,0,12,0,12,294,46,17,18,277,51
1500000US530330323184,530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",490,94,0,12,0,12,0,12,490,94,45,31,445,96
1500000US530330323191,530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",218,76,12,19,12,19,0,12,206,78,27,37,179,71
1500000US530330323192,530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",692,132,0,12,0,12,0,12,692,132,117,75,575,129
1500000US530330323193,530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",906,184,138,106,0,12,138,106,768,184,113,57,655,187
1500000US530330323194,530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",578,135,36,40,36,40,0,12,542,137,78,45,464,139
1500000US530330323201,530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",407,61,12,19,12,19,0,12,395,62,74,36,321,64
1500000US530330323202,530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",522,85,8,12,0,12,8,12,514,87,96,68,418,77
1500000US530330323203,530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",539,77,0,12,0,12,0,12,539,77,22,19,517,80
1500000US530330323211,530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",278,69,0,12,0,12,0,12,278,69,37,31,241,70
1500000US530330323212,530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",411,69,24,34,24,34,0,12,387,72,39,31,348,72
1500000US530330323213,530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",640,93,0,12,0,12,0,12,640,93,44,32,596,95
1500000US530330323214,530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",381,65,0,12,0,12,0,12,381,65,0,12,381,65
1500000US530330323221,530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",412,49,10,16,10,16,0,12,402,48,42,32,360,51
1500000US530330323222,530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",239,41,0,12,0,12,0,12,239,41,9,14,230,41
1500000US530330323223,530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",501,69,20,25,0,12,20,25,481,75,29,28,452,73
1500000US530330323231,530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",499,105,0,12,0,12,0,12,499,105,68,60,431,107
1500000US530330323232,530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",638,92,7,12,7,12,0,12,631,94,209,76,422,110
1500000US530330323233,530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",565,102,0,12,0,12,0,12,565,102,69,50,496,107
1500000US530330323234,530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",508,84,0,12,0,12,0,12,508,84,70,49,438,100
