Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330284023,530330284023,"Block Group 3, Census Tract 284.02, King County, Washington",458,81,69,51,30,31,39,43,389,83,39,28,350,83
1500000US530330284024,530330284024,"Block Group 4, Census Tract 284.02, King County, Washington",612,104,213,95,33,44,180,88,399,121,56,43,343,123
1500000US530330284031,530330284031,"Block Group 1, Census Tract 284.03, King County, Washington",1306,168,355,174,86,76,269,161,951,218,122,99,829,215
1500000US530330284032,530330284032,"Block Group 2, Census Tract 284.03, King County, Washington",612,125,119,69,38,42,81,53,493,121,200,99,293,109
1500000US530330284033,530330284033,"Block Group 3, Census Tract 284.03, King County, Washington",474,119,20,31,20,31,0,12,454,125,129,69,325,129
1500000US530330285001,530330285001,"Block Group 1, Census Tract 285, King County, Washington",429,75,24,27,12,18,12,20,405,79,30,29,375,79
1500000US530330285002,530330285002,"Block Group 2, Census Tract 285, King County, Washington",495,86,68,54,68,54,0,12,427,96,127,69,300,77
1500000US530330285003,530330285003,"Block Group 3, Census Tract 285, King County, Washington",705,110,224,108,121,85,103,84,481,115,61,39,420,117
1500000US530330286001,530330286001,"Block Group 1, Census Tract 286, King County, Washington",325,67,0,12,0,12,0,12,325,67,96,57,229,71
1500000US530330286002,530330286002,"Block Group 2, Census Tract 286, King County, Washington",397,105,0,12,0,12,0,12,397,105,105,82,292,82
1500000US530330286003,530330286003,"Block Group 3, Census Tract 286, King County, Washington",426,83,18,27,0,12,18,27,408,76,104,63,304,84
1500000US530330286004,530330286004,"Block Group 4, Census Tract 286, King County, Washington",434,111,54,63,0,12,54,63,380,117,91,55,289,113
1500000US530330286005,530330286005,"Block Group 5, Census Tract 286, King County, Washington",629,127,85,67,85,67,0,12,544,120,168,76,376,117
1500000US530330286006,530330286006,"Block Group 6, Census Tract 286, King County, Washington",444,110,70,74,15,23,55,70,374,106,114,75,260,88
1500000US530330287001,530330287001,"Block Group 1, Census Tract 287, King County, Washington",331,69,40,39,40,39,0,12,291,74,91,51,200,70
1500000US530330287002,530330287002,"Block Group 2, Census Tract 287, King County, Washington",456,90,0,12,0,12,0,12,456,90,83,53,373,82
1500000US530330287003,530330287003,"Block Group 3, Census Tract 287, King County, Washington",602,91,25,25,25,25,0,12,577,93,109,57,468,97
1500000US530330287004,530330287004,"Block Group 4, Census Tract 287, King County, Washington",451,70,6,9,6,9,0,12,445,72,56,39,389,73
1500000US530330288011,530330288011,"Block Group 1, Census Tract 288.01, King County, Washington",433,63,39,26,0,12,39,26,394,65,160,47,234,57
1500000US530330288012,530330288012,"Block Group 2, Census Tract 288.01, King County, Washington",290,46,45,27,4,7,41,26,245,42,80,44,165,46
1500000US530330288013,530330288013,"Block Group 3, Census Tract 288.01, King County, Washington",23,14,7,11,7,11,0,12,16,11,0,12,16,11
1500000US530330288021,530330288021,"Block Group 1, Census Tract 288.02, King County, Washington",730,139,118,81,35,42,83,72,612,141,93,79,519,131
1500000US530330288022,530330288022,"Block Group 2, Census Tract 288.02, King County, Washington",499,93,31,29,14,25,17,29,468,94,169,86,299,86
1500000US530330288023,530330288023,"Block Group 3, Census Tract 288.02, King County, Washington",323,97,133,85,14,28,119,84,190,104,42,54,148,86
1500000US530330288024,530330288024,"Block Group 4, Census Tract 288.02, King County, Washington",755,126,205,107,33,32,172,107,550,128,101,76,449,135
1500000US530330289011,530330289011,"Block Group 1, Census Tract 289.01, King County, Washington",432,99,30,30,20,32,10,15,402,104,51,33,351,107
1500000US530330289012,530330289012,"Block Group 2, Census Tract 289.01, King County, Washington",275,71,19,26,0,12,19,26,256,70,63,37,193,67
1500000US530330289013,530330289013,"Block Group 3, Census Tract 289.01, King County, Washington",454,95,7,11,7,11,0,12,447,94,71,39,376,92
1500000US530330289014,530330289014,"Block Group 4, Census Tract 289.01, King County, Washington",434,77,33,25,0,12,33,25,401,75,60,52,341,73
1500000US530330289021,530330289021,"Block Group 1, Census Tract 289.02, King County, Washington",415,149,244,136,134,102,110,108,171,74,32,36,139,69
1500000US530330289022,530330289022,"Block Group 2, Census Tract 289.02, King County, Washington",565,129,73,55,14,24,59,49,492,131,107,66,385,128
1500000US530330289023,530330289023,"Block Group 3, Census Tract 289.02, King County, Washington",434,137,240,142,64,79,176,130,194,87,62,78,132,83
1500000US530330289024,530330289024,"Block Group 4, Census Tract 289.02, King County, Washington",474,125,158,96,55,86,103,58,316,114,0,12,316,114
1500000US530330289025,530330289025,"Block Group 5, Census Tract 289.02, King County, Washington",565,158,116,90,81,76,35,54,449,148,91,61,358,145
1500000US530330290011,530330290011,"Block Group 1, Census Tract 290.01, King County, Washington",371,71,31,27,22,22,9,14,340,69,130,48,210,61
1500000US530330290012,530330290012,"Block Group 2, Census Tract 290.01, King County, Washington",404,87,95,52,59,51,36,44,309,89,59,50,250,78
1500000US530330290013,530330290013,"Block Group 3, Census Tract 290.01, King County, Washington",504,86,17,20,17,20,0,12,487,84,151,68,336,77
1500000US530330290014,530330290014,"Block Group 4, Census Tract 290.01, King County, Washington",767,93,66,43,59,43,7,11,701,101,203,61,498,94
1500000US530330290031,530330290031,"Block Group 1, Census Tract 290.03, King County, Washington",379,103,55,46,14,25,41,38,324,110,94,83,230,90
1500000US530330290032,530330290032,"Block Group 2, Census Tract 290.03, King County, Washington",418,118,169,116,123,94,46,72,249,111,56,42,193,111
1500000US530330290033,530330290033,"Block Group 3, Census Tract 290.03, King County, Washington",503,109,48,41,0,12,48,41,455,107,40,29,415,115
1500000US530330290034,530330290034,"Block Group 4, Census Tract 290.03, King County, Washington",423,120,73,74,16,24,57,71,350,118,45,43,305,120
1500000US530330290035,530330290035,"Block Group 5, Census Tract 290.03, King County, Washington",247,78,22,30,22,30,0,12,225,78,59,46,166,67
1500000US530330290041,530330290041,"Block Group 1, Census Tract 290.04, King County, Washington",721,90,257,79,69,40,188,75,464,89,61,47,403,89
1500000US530330290042,530330290042,"Block Group 2, Census Tract 290.04, King County, Washington",543,94,255,77,116,54,139,60,288,88,47,38,241,85
1500000US530330291011,530330291011,"Block Group 1, Census Tract 291.01, King County, Washington",461,78,87,52,58,44,29,26,374,79,51,33,323,83
1500000US530330291012,530330291012,"Block Group 2, Census Tract 291.01, King County, Washington",721,93,38,36,14,21,24,29,683,83,104,66,579,87
1500000US530330291021,530330291021,"Block Group 1, Census Tract 291.02, King County, Washington",459,137,72,47,55,42,17,17,387,123,157,120,230,64
1500000US530330291022,530330291022,"Block Group 2, Census Tract 291.02, King County, Washington",372,111,23,26,16,20,7,14,349,111,36,26,313,104
1500000US530330291023,530330291023,"Block Group 3, Census Tract 291.02, King County, Washington",530,126,39,46,0,12,39,46,491,141,104,54,387,141
1500000US530330292031,530330292031,"Block Group 1, Census Tract 292.03, King County, Washington",690,93,231,71,58,40,173,71,459,104,159,54,300,95
1500000US530330292032,530330292032,"Block Group 2, Census Tract 292.03, King County, Washington",513,93,209,70,134,67,75,47,304,78,102,56,202,73
1500000US530330292041,530330292041,"Block Group 1, Census Tract 292.04, King County, Washington",1020,154,129,81,64,61,65,54,891,164,221,120,670,155
1500000US530330292042,530330292042,"Block Group 2, Census Tract 292.04, King County, Washington",629,103,100,74,64,56,36,47,529,112,94,67,435,136
1500000US530330292043,530330292043,"Block Group 3, Census Tract 292.04, King County, Washington",368,81,35,43,23,37,12,22,333,93,60,46,273,94
1500000US530330292044,530330292044,"Block Group 4, Census Tract 292.04, King County, Washington",459,139,71,79,0,12,71,79,388,139,0,12,388,139
1500000US530330292051,530330292051,"Block Group 1, Census Tract 292.05, King County, Washington",943,111,76,64,65,61,11,19,867,120,97,64,770,128
1500000US530330292052,530330292052,"Block Group 2, Census Tract 292.05, King County, Washington",401,115,173,113,48,69,125,92,228,101,17,27,211,100
1500000US530330292053,530330292053,"Block Group 3, Census Tract 292.05, King County, Washington",704,140,22,35,22,35,0,12,682,143,27,32,655,144
1500000US530330292061,530330292061,"Block Group 1, Census Tract 292.06, King County, Washington",271,77,147,73,42,44,105,61,124,59,48,36,76,54
1500000US530330292062,530330292062,"Block Group 2, Census Tract 292.06, King County, Washington",1035,124,365,94,169,72,196,75,670,124,163,62,507,122
1500000US530330292063,530330292063,"Block Group 3, Census Tract 292.06, King County, Washington",660,101,191,87,43,31,148,77,469,94,71,36,398,95
1500000US530330293031,530330293031,"Block Group 1, Census Tract 293.03, King County, Washington",348,92,41,50,0,12,41,50,307,104,97,60,210,109
1500000US530330293032,530330293032,"Block Group 2, Census Tract 293.03, King County, Washington",329,95,83,73,0,12,83,73,246,86,53,51,193,80
1500000US530330293033,530330293033,"Block Group 3, Census Tract 293.03, King County, Washington",1306,157,91,67,30,36,61,52,1215,171,242,107,973,188
1500000US530330293034,530330293034,"Block Group 4, Census Tract 293.03, King County, Washington",483,101,100,91,10,17,90,87,383,87,12,21,371,86
1500000US530330293035,530330293035,"Block Group 5, Census Tract 293.03, King County, Washington",554,133,17,26,17,26,0,12,537,135,139,94,398,110
1500000US530330293041,530330293041,"Block Group 1, Census Tract 293.04, King County, Washington",408,86,30,35,12,18,18,29,378,83,98,49,280,79
1500000US530330293042,530330293042,"Block Group 2, Census Tract 293.04, King County, Washington",473,63,0,12,0,12,0,12,473,63,145,70,328,71
1500000US530330293043,530330293043,"Block Group 3, Census Tract 293.04, King County, Washington",583,90,17,20,0,12,17,20,566,90,83,43,483,97
1500000US530330293044,530330293044,"Block Group 4, Census Tract 293.04, King County, Washington",359,55,31,22,16,18,15,22,328,57,55,32,273,64
1500000US530330293051,530330293051,"Block Group 1, Census Tract 293.05, King County, Washington",309,75,0,12,0,12,0,12,309,75,41,31,268,73
1500000US530330293052,530330293052,"Block Group 2, Census Tract 293.05, King County, Washington",411,91,158,71,75,67,83,72,253,75,57,49,196,65
1500000US530330293053,530330293053,"Block Group 3, Census Tract 293.05, King County, Washington",387,72,33,32,22,26,11,17,354,83,16,19,338,87
1500000US530330293054,530330293054,"Block Group 4, Census Tract 293.05, King County, Washington",249,58,20,22,7,12,13,18,229,58,35,24,194,63
1500000US530330293061,530330293061,"Block Group 1, Census Tract 293.06, King County, Washington",767,83,35,46,0,12,35,46,732,94,144,50,588,95
1500000US530330293062,530330293062,"Block Group 2, Census Tract 293.06, King County, Washington",503,67,33,32,15,19,18,27,470,63,92,48,378,78
1500000US530330293071,530330293071,"Block Group 1, Census Tract 293.07, King County, Washington",302,66,34,27,20,22,14,16,268,70,75,56,193,72
1500000US530330293072,530330293072,"Block Group 2, Census Tract 293.07, King County, Washington",568,78,91,57,50,44,41,37,477,82,57,37,420,83
1500000US530330293073,530330293073,"Block Group 3, Census Tract 293.07, King County, Washington",442,72,58,32,12,18,46,29,384,78,89,51,295,76
1500000US530330294031,530330294031,"Block Group 1, Census Tract 294.03, King County, Washington",671,101,72,42,54,44,18,22,599,100,157,63,442,100
1500000US530330294032,530330294032,"Block Group 2, Census Tract 294.03, King County, Washington",393,73,0,12,0,12,0,12,393,73,98,56,295,73
1500000US530330294033,530330294033,"Block Group 3, Census Tract 294.03, King County, Washington",848,131,206,101,119,80,87,70,642,120,127,81,515,116
1500000US530330294051,530330294051,"Block Group 1, Census Tract 294.05, King County, Washington",410,81,58,49,12,19,46,53,352,76,166,68,186,54
1500000US530330294052,530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",500,94,45,34,15,17,30,29,455,94,72,42,383,101
1500000US530330294053,530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",243,58,0,12,0,12,0,12,243,58,20,19,223,62
1500000US530330294054,530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",270,63,31,37,0,12,31,37,239,51,48,36,191,57
1500000US530330294055,530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",314,58,27,25,27,25,0,12,287,56,32,24,255,56
1500000US530330294061,530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",628,83,103,59,40,33,63,48,525,80,50,35,475,84
1500000US530330294062,530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",988,95,138,72,67,58,71,53,850,106,160,69,690,109
1500000US530330294071,530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",373,88,138,59,36,26,102,51,235,77,39,34,196,72
1500000US530330294072,530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",792,106,273,92,81,39,192,88,519,92,34,24,485,94
1500000US530330294073,530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",400,85,31,29,10,17,21,25,369,82,151,73,218,68
1500000US530330294081,530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",332,71,50,32,27,22,23,25,282,70,53,32,229,70
1500000US530330294082,530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",484,62,63,47,23,27,40,40,421,71,66,34,355,67
1500000US530330294083,530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",784,105,165,83,70,56,95,73,619,117,79,38,540,125
1500000US530330295021,530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",779,125,108,61,26,29,82,54,671,122,116,78,555,120
1500000US530330295022,530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",458,91,41,45,21,33,20,31,417,92,42,41,375,96
1500000US530330295023,530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",402,90,35,42,18,29,17,29,367,80,18,28,349,85
1500000US530330295024,530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",434,93,71,49,44,44,27,31,363,102,64,46,299,98
1500000US530330295031,530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",329,82,115,79,72,64,43,46,214,72,7,14,207,72
1500000US530330295032,530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",851,187,155,110,28,37,127,104,696,175,98,79,598,160
1500000US530330295033,530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",726,153,415,146,213,93,202,128,311,119,68,73,243,103
1500000US530330295034,530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",254,87,90,69,41,44,49,54,164,55,0,12,164,55
1500000US530330295035,530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",746,163,242,119,44,38,198,113,504,147,113,93,391,127
1500000US530330295041,530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",534,144,151,110,60,57,91,88,383,127,208,89,175,94
1500000US530330295042,530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",795,142,192,122,108,86,84,77,603,158,80,69,523,165
1500000US530330295043,530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",842,144,237,115,116,83,121,97,605,129,151,71,454,134
1500000US530330296011,530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",369,115,79,109,19,28,60,97,290,97,107,63,183,96
1500000US530330296012,530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",360,77,30,36,0,12,30,36,330,78,42,35,288,81
